File Name,Duration (seconds),File Size with Header (bytes),Transcription
IISc_VaaniProject_M_CG_Sarguja_Vive24578_0207310000_CGSGSL_93837_5952_8640.wav,2.688,87314,IG BOONDFOR AT DE ROGE TE CA DERA HA HE
IISc_VaaniProject_M_CG_Sarguja_Brij17239_0643190000_CGSGBU_19646_11370_14058.wav,2.688,87314,AR BUT A SA BASEY
IISc_VaaniProject_M_CG_Sarguja_moha64589_0758590000_CGSGBU_27910_4778_7466.wav,2.688,87314,PE CHOMAKE AT GAT ATHER BASTER CARHUN HAVE THEY
IISc_VaaniProject_M_CG_Sarguja_Vive24578_0204150000_CGSGMOT_119574_18112_20800.wav,2.688,87314,ATMEBETNECALIEV GE ERRI E
IISc_VaaniProject_M_CG_Sarguja_prml74159_2233070000_KTDKASU_229276_8362_11050.wav,2.688,87314,BOGA DE COPRAHAVI CARALLI COMANBER
IISc_VaaniProject_M_CG_Sarguja_Sahd32645_1257590000_CGBTDAF_206402_385_3073.wav,2.688,87314,E LET GITE GREE JOCIDY PENNYWO YE
IISc_VaaniProject_M_CG_Sarguja_Sahi26870_1656190000_CGSGOTHER_293265_18348_21036.wav,2.688,87314,ICLERCORICLERTI BUT CITCATECRE
IISc_VaaniProject_M_CG_Sarguja_Rahu69417_1122060000_CGSGOTHER_293170_576_3264.wav,2.688,87314,YOUR HAMWUD HE BONTE FUNDER OR A GOOD
IISc_VaaniProject_M_CG_Sarguja_Gula15687_0428110000_CGSGSU_170166_11168_13856.wav,2.688,87314,PUGA MISA DANAHAN
IISc_VaaniProject_M_CG_Sarguja_Rita26813_1003280000_CGSGSH_54864_15071_17759.wav,2.688,87314,A KUSAD MERACU AND HOA CHO DITHO DE
IISc_VaaniProject_M_CG_Sarguja_Ajit25674_0138370000_CGSGCA_85291_14496_17184.wav,2.688,87314,AN GOT A TROTTLE THOTE BUT RUBBI HER IN A YEAR AND
IISc_VaaniProject_M_CG_Sarguja_Sukr56958_0555200000_CGSGWAS_89503_13973_16661.wav,2.688,87314,OUR BAGALMI BEDA HOME
IISc_VaaniProject_M_CG_Sarguja_Sona07236_1229500000_CGSGGY_116343_15674_18362.wav,2.688,87314,LA LORD TALICALET CIBALON LA GOAN
IISc_VaaniProject_M_CG_Sarguja_Ramc48760_0556300000_DDIAT_238795_12256_14944.wav,2.688,87314,WHAT SAID HE ADLO NOCCO ABOT IN HE
IISc_VaaniProject_M_CG_Sarguja_kari33884_0944540000_BHJMBC_162100_10154_12842.wav,2.688,87314,UNNIPEGATIS BEAS NOT IS A MAN WHICH IS MOLY BUT
IISc_VaaniProject_M_CG_Sarguja_ranb61245_0653000000_MRAFE_323746_960_3648.wav,2.688,87314,HAPPY IK ANISBAVANKA
IISc_VaaniProject_M_CG_Sarguja_fhal78569_2310590000_CGSGSTF_93909_21290_23978.wav,2.688,87314,THESE RUPEGELISUPECERACED ARMY DORGIAN
IISc_VaaniProject_M_CG_Sarguja_Riya42351_0435560000_APKROTHER_303772_20522_23210.wav,2.688,87314,O DAY DID AT LING MEN DICOTIGNATGAY
IISc_VaaniProject_M_CG_Sarguja_poon59988_1211450000_CGSGOTHER_293376_3791_6479.wav,2.688,87314,A WHAT SADA GA GRA KERIN AS A A DE
IISc_VaaniProject_M_CG_Sarguja_Asho35144_1124430000_CGSGHO_149957_7530_10218.wav,2.688,87314,GRAN BASSON SAUTQINAMSI RURTALI
IISc_VaaniProject_M_CG_Sarguja_gang12547_0214250000_CGSGBU_62171_9493_12181.wav,2.688,87314,O UMA DUTAMBUSAR
IISc_VaaniProject_M_CG_Sarguja_jaga56489_0631260000_BHARBC_352029_1045_3733.wav,2.688,87314,HE HAD THECANY YERPEL PORGI
IISc_VaaniProject_M_CG_Sarguja_Anmo91555_0909450000_CGSGMOT_119582_4062_6750.wav,2.688,87314,SCLEAN BANA WERHER SEME MAGARGA
IISc_VaaniProject_M_CG_Sarguja_Gane63211_1157110000_CGSGFM_293202_21888_24576.wav,2.688,87314,PUSTLIN ABOE THE  CHUDDIGAGAS ONIMITIGA THE
IISc_VaaniProject_M_CG_Sarguja_Lily73069_1610030000_UPVNCH_9577_11989_14677.wav,2.688,87314,DICKE LALE O
IISc_VaaniProject_M_CG_Sarguja_Babi18160_1407310000_CGSGOTHER_293369_11334_14022.wav,2.688,87314,JOCOLATE MEDELMIL SILK LI CAWIRE
IISc_VaaniProject_M_CG_Sarguja_hite24663_1112250000_CGSGPG_140358_8298_10986.wav,2.688,87314,HOW IN MIDITURTIG UR DIPUENT WIL HA
IISc_VaaniProject_M_CG_Sarguja_hite24663_1308160000_CGSGBUPS_89078_2688_5376.wav,2.688,87314,GOT EM BOOT KIM WU TE OE
IISc_VaaniProject_M_CG_Sarguja_Gane63211_1129150000_CGSGHE_27795_1578_4266.wav,2.688,87314,HE HAD A GOD DOTERKIK TE NEW CA
IISc_VaaniProject_M_CG_Sarguja_Tris48540_0227320000_BHJHMEC_115766_18048_20736.wav,2.688,87314,K ALL MAB BOSITY THE MAATA
IISc_VaaniProject_M_CG_Sarguja_rama45798_0057510000_CGSGHA_89164_10709_13397.wav,2.688,87314,CATI TE HEAVY PAPALAPHY OR LE IAR
IISc_VaaniProject_M_CG_Sarguja_Pree93728_0927010000_CGSGMOT_119675_9066_11754.wav,2.688,87314,O CANNOT BE NOT IF BE BILS TO HOLIITY
IISc_VaaniProject_M_CG_Sarguja_Gula15687_0451480000_CGSGVEM_19687_1013_3701.wav,2.688,87314,HE HAD GATE BAZARDI
IISc_VaaniProject_M_UK_Uttarkashi_Debe65678_0724300000_MRADAF_256383_406_3094.wav,2.688,87314,IHAPER COLCU QUICK AT DIC A A  I
IISc_VaaniProject_M_UK_Uttarkashi_Paru69384_1538490000_UKUPG_116197_15627_18315.wav,2.688,87314,OPA CUTETON BY THE LOMA ACETENATARARA
IISc_VaaniProject_M_UK_Uttarkashi_Parl00919_0151180000_TGNLHE_15321_9072_11760.wav,2.688,87314,CMRIKI UNDER BEAR THE LADY WHO
IISc_VaaniProject_M_UK_Uttarkashi_Nanc65432_0907060000_UKUML_321792_7623_10311.wav,2.688,87314,ALMERS YE SHALL A BE WAY YE YE HE UNDE
IISc_VaaniProject_M_BR_Kishanga_03913787_1236480000_BHKGOF_129827_17514_20202.wav,2.688,87314,ADDED WITH DISSUMBLE PUNDING AND GAVE TEIT ITY
IISc_VaaniProject_M_BR_Kishanga_25218424_0834560000_APVEL_74688_405_3093.wav,2.688,87314,FA THATT GOD TO THAT ME GIR FEESY
IISc_VaaniProject_M_BR_Kishanga_50743854_1209340000_APATFLM_81568_12800_15488.wav,2.688,87314,THE PEDUCAN VE DECATED E HAIR
IISc_VaaniProject_M_BR_Kishanga_65733479_1504550000_UPVNFL_203466_8330_11018.wav,2.688,87314,TAME OTAO DIRADI OR
IISc_VaaniProject_M_BR_Kishanga_41281112_1555580000_TGKIR_79693_11850_14538.wav,2.688,87314,BANIGA ROGPAM GILI GISAN OF MA
IISc_VaaniProject_M_BR_Kishanga_81889822_1158430000_KTCMCS_142670_16512_19200.wav,2.688,87314,SKI PAGI TE KANKAGIN OF VOSARI
IISc_VaaniProject_M_BR_Kishanga_93883148_0400210000_APATFOS_156461_9504_12192.wav,2.688,87314,O PE YE MANDON AND MA
IISc_VaaniProject_M_BR_Kishanga_81848244_1000040000_UPVNGS_161130_256_2944.wav,2.688,87314,LOI DO CAM HEAD I CAN UNVARIA
IISc_VaaniProject_M_BR_Kishanga_61026580_0956190000_BHJHBC_311006_3872_6560.wav,2.688,87314,YET TEN DASI REVUEDTELES SO
IISc_VaaniProject_M_BR_Kishanga_62314430_0715490000_BHBSCO_303421_576_3264.wav,2.688,87314,I OF HER HAIR BOAT BUT CA BUNDLE A HEN
IISc_VaaniProject_M_BR_Kishanga_71857415_0804490000_APATHEC_163596_13653_16341.wav,2.688,87314,COLOR TO BE GI I TO TOK A LETTER DECRAIRE
IISc_VaaniProject_M_BR_Kishanga_65136944_1126090000_KTDKATES_219783_10634_13322.wav,2.688,87314,YOR DHE HIRE THA I HA KEY YE H
IISc_VaaniProject_M_BR_Kishanga_61936742_1201220000_TGKCO_203164_14656_17344.wav,2.688,87314,O  WO THA LA KAN CA  PA
IISc_VaaniProject_M_BR_Kishanga_04433680_1421440000_BHVSBC_338142_6613_9301.wav,2.688,87314,SA HOP OUT THE LATANY BE TERIN MY HEAD
IISc_VaaniProject_M_BR_Kishanga_Sabi22739_0739000000_BHKGPL_351425_7573_10261.wav,2.688,87314,I WAS WEN GADI ME ABE I DO BE JUS OTA
IISc_VaaniProject_M_BR_Kishanga_50395600_0532060000_TGKMR_8303_16181_18869.wav,2.688,87314,OR BAANE ET CIRTAN BU JACODO
IISc_VaaniProject_M_BR_Kishanga_73609116_0745250000_UPVNINCG_147065_15114_17802.wav,2.688,87314,M SOFTLY TEM ON A PORCEMANDE
IISc_VaaniProject_M_BR_Kishanga_Ranj7949845_1232230000_UPVNHIC_11389_1472_4160.wav,2.688,87314,I TAR CAN GOHORPA  HELL BOAD BEIN SKART HEAD
IISc_VaaniProject_M_BR_Kishanga_Shan12829_0815580000_APCTCS_94603_2794_5482.wav,2.688,87314,HADE THE OLDALETE GARIHANAE
IISc_VaaniProject_M_BR_Kishanga_Sabi22739_0706220000_BHKGOTHER_350536_3946_6634.wav,2.688,87314,GARI WULIVI DELPARE OL HUMLOCAVI
IISc_VaaniProject_M_BR_Kishanga_Najm91979_0943410000_BHKGFE_350895_480_3168.wav,2.688,87314,THE LAT  OFISIAIN THE LAP WITACRO
IISc_VaaniProject_M_BR_Kishanga_34189621_0957160000_CGBTCS_45717_789_3477.wav,2.688,87314,NOW EKON CUD KIBA DE SALATA
IISc_VaaniProject_M_BR_Kishanga_02179079_0754240000_CGBTFE_251592_3210_5898.wav,2.688,87314,DICNA ATBIS OF
IISc_VaaniProject_M_BR_Kishanga_70843327_0947420000_TGNLMT_14794_4384_7072.wav,2.688,87314,IATIN AV BE BO SIDE A BEAUTIFUL DAIR
IISc_VaaniProject_M_BR_Kishanga_72030829_1119080000_UPVNSU_55596_6304_8992.wav,2.688,87314,WI THE TELLAGGUS HERE THE FAR I OT HERE
IISc_VaaniProject_M_BR_Kishanga_65434290_1314040000_BHGGCH_363619_17792_20480.wav,2.688,87314,A GOD BEHEAD YO DHE IMER
IISc_VaaniProject_M_BR_Kishanga_39494996_0659100000_WBMLVEM_202599_11690_14378.wav,2.688,87314,ADE MINE DIRE GRAN WINI DICRE
IISc_VaaniProject_M_BR_Kishanga_71989737_0702160000_APVCOS_115849_15776_18464.wav,2.688,87314,A TALAATE MOGADE BARMON GATERE
IISc_VaaniProject_M_BR_Kishanga_Amel06464_1014050000_BHKGMQ_208836_3989_6677.wav,2.688,87314,SOMEWAWO NEARI EVEN OTIN NE I BOUT GOD TEA
IISc_VaaniProject_M_BR_Kishanga_99131127_0421430000_APVEX_255016_10218_12906.wav,2.688,87314,BODSON TEN BEGAN GROW WITTLE WHEN I HAW
IISc_VaaniProject_M_BR_Kishanga_06248490_1452240000_BHKGGY_351013_19328_22016.wav,2.688,87314,IR FOOR SEASAKE I BE FORYOGI
IISc_VaaniProject_M_BR_Kishanga_50796198_1529340000_BHKGCS_350558_21120_23808.wav,2.688,87314,THE HAY BUT TAKNA CONTOSIBR
IISc_VaaniProject_M_BR_Kishanga_62314430_0725140000_BHECHEV_121004_9920_12608.wav,2.688,87314,ER RANMILAN THE LE BOLLO P LONGIN E HAR
IISc_VaaniProject_M_BR_Kishanga_Amel06464_1014050000_BHKGMQ_208836_9653_12341.wav,2.688,87314,SOWHICH O DEAR MARY PARTY TE SHE BUT NOT A SHE
IISc_VaaniProject_M_BR_Kishanga_57882710_0327190000_KTCMFR_15872_6656_9344.wav,2.688,87314,ONE OF A GLIP NADILE GA CHEST BADY GA CAR
IISc_VaaniProject_M_BR_Kishanga_42087397_1101270000_BHBSBO_155640_1376_4064.wav,2.688,87314,YA EC NADIDICAPAANADIMI
IISc_VaaniProject_M_BR_Kishanga_Nuda05148_1143480000_BHKGBE_350407_16256_18944.wav,2.688,87314,NADITTA AN HE HAD MIED NACKINGMATE WI
IISc_VaaniProject_M_BR_Kishanga_Rohi24774_1355030000_UPVNGOB_3296_0_2688.wav,2.688,87314,ETEGA CANBUDRAPAGAD SER
IISc_VaaniProject_M_BR_Kishanga_65733479_1000250000_TGKDAF_217978_12128_14816.wav,2.688,87314,GA LITTLE CA O I YO BAN EM WIE
IISc_VaaniProject_M_BR_Kishanga_Muke75357_0134330000_TGNLSC_15238_16928_19616.wav,2.688,87314,AATIMATARE E CONPORTOS HERE
IISc_VaaniProject_M_BR_Kishanga_79939955_1106440000_UPVNBOR_147374_1749_4437.wav,2.688,87314,IG MADEE E LIGU PENA AND O
IISc_VaaniProject_M_BR_Kishanga_69283263_0544340000_KTDKACO_299443_9802_12490.wav,2.688,87314,TELEGA RAT TO GARRA LA GARAAM BUTHETAE
IISc_VaaniProject_M_BR_Kishanga_70843327_0947420000_TGNLMT_14794_7434_10122.wav,2.688,87314,AND BODY FOOLVI KIDREIGMATA
IISc_VaaniProject_M_BR_Kishanga_59082648_1016500000_TGKGY_168875_6730_9418.wav,2.688,87314,JIM COULD NIK ER BOTH HE SAW AS AMON HE
IISc_VaaniProject_M_BR_Kishanga_Nikh84181_0709590000_BHJHBA_9414_6186_8874.wav,2.688,87314,O DE BUT TO BE YOU HARD ME ABOUT GOTMEN
IISc_VaaniProject_M_BR_Kishanga_72030829_1107130000_CGBTOTHER_105173_11872_14560.wav,2.688,87314,A BUTTER HAD HIS HAIR IN BATTER HAD HIS HAIR
IISc_VaaniProject_M_BR_Kishanga_62314430_0720270000_APVDAF_74657_778_3466.wav,2.688,87314,IT DEV HRE WAT THE DANCE FOR OLA HAN
IISc_VaaniProject_M_BR_Kishanga_71816461_0623460000_TGKOF_203064_2656_5344.wav,2.688,87314,ITNESS OUT O BALOONHAL AT COA ON HIGNI
IISc_VaaniProject_M_BR_Kishanga_Yamu33006_1512290000_CGKDTES_8800_885_3573.wav,2.688,87314,TE HOI COPECA DUCANE
IISc_VaaniProject_M_BR_Kishanga_61026580_1001420000_BHJHBC_310405_14869_17557.wav,2.688,87314,I HOW TO KISS ME TO HOW DE COLLETTER TO GIT THAT ME WAYS HAN
IISc_VaaniProject_M_BR_Kishanga_Oshi48993_0706250000_BHKGFL_287692_5600_8288.wav,2.688,87314,WH FERD THELAPONER WAS A HAN TILL ALD OF THE WAYTER
IISc_VaaniProject_M_BR_Kishanga_69431660_1400000000_BHKGAT_287447_6474_9162.wav,2.688,87314,BARTY FORTICEN JODTKEEK A CON
IISc_VaaniProject_M_BR_Kishanga_84176298_0954210000_APATFE_93539_13205_15893.wav,2.688,87314,CANT HELP FUL SER SOMEWHERE
IISc_VaaniProject_M_BR_Kishanga_69431660_1357470000_TGNLST_11812_9514_12202.wav,2.688,87314,I E MOSSAM COPO SOWHNIS YOU
IISc_VaaniProject_M_BR_Kishanga_32931130_1041360000_TGKDAF_217978_12896_15584.wav,2.688,87314,I'M AFRAIDER THE MUS BINA LO FANANCY RAGGY
IISc_VaaniProject_M_BR_Kishanga_Pard27155_1203360000_BHARCH_352210_18346_21034.wav,2.688,87314,AN ONE OF THOSE ABLES LEFT O ANOTOTHE PAR
IISc_VaaniProject_M_BR_Kishanga_42904634_0615280000_APATHEC_134341_13728_16416.wav,2.688,87314,EER ADMIATE ANI
IISc_VaaniProject_M_BR_Kishanga_71857415_0824430000_TGKUN_203038_5173_7861.wav,2.688,87314,UILDINGIN BELOW MY DEA N AGNOT MOR ATER TER
IISc_VaaniProject_M_UP_Muzzaffa_Govi18815_1752340000_UPMNOTHER_330918_14634_17322.wav,2.688,87314,TE SICKY HOWMIGHTY BRADITE HEM
IISc_VaaniProject_M_UP_Muzzaffa_Rani45360_0934420000_KTDKAOTHER_229585_2080_4768.wav,2.688,87314,YOURE COURT IN COLASS CAR FIVERA HER
IISc_VaaniProject_M_CG_Raigarh_Maha80012_1359510000_BHECHCOS_356587_21632_24320.wav,2.688,87314,LADLY MAY YOL THAT IDONT GEATIITIN TE YOU
IISc_VaaniProject_M_CG_Raigarh_Sura54324_0152100000_CGBTAT_252762_17834_20522.wav,2.688,87314,JU BE TEATIS WOTE BOK LOOKING A
IISc_VaaniProject_M_CG_Raigarh_Dili11295_1249590000_CGRGDM_227713_9932_12620.wav,2.688,87314,DOT LIE LUG YOU HE BUT YOU LAK ATAR TE CREE HR
IISc_VaaniProject_M_CG_Raigarh_Hema09581_0332150000_CGKDBIS_83871_22058_24746.wav,2.688,87314,NORANTEBICBIS MADE A CALUABLE LO CLLEVENABL
IISc_VaaniProject_M_CG_Raigarh_Devi65678_0621210000_CGRGHT_147935_10792_13480.wav,2.688,87314,ORD A HOPPER COULD GIP HE DE CILYDA E YOU
IISc_VaaniProject_M_CG_Raigarh_Hari73636_1039260000_BHGGAT_363436_20106_22794.wav,2.688,87314,ON MORACE ATERATINE
IISc_VaaniProject_M_CG_Raigarh_SGau33002_0608430000_BHECHDM_356636_4309_6997.wav,2.688,87314,FUNNY AT TOLICOTI E GOD ME
IISc_VaaniProject_M_CG_Raigarh_Kund99900_0655410000_CGRGGY_106424_9330_12018.wav,2.688,87314,DISMAY FORSCACOLER BLACK HAIR
IISc_VaaniProject_M_CG_Raigarh_Soha16572_0423160000_CGKDCO_226413_9560_12248.wav,2.688,87314,JACKET OR INNILY RANKI
IISc_VaaniProject_M_CG_Raigarh_Jave73456_1035100000_CGRGOTHER_100423_17665_20353.wav,2.688,87314,THAT OPER COLASMAN COUCH COULD BOTHEL THE HIDERAN
IISc_VaaniProject_M_CG_Raigarh_Arju67347_1244240000_APVEV_115975_785_3473.wav,2.688,87314,HIS PORTROMIC USH GUARDA JUMP O OTE HI HE
IISc_VaaniProject_M_CG_Raigarh_Sang05155_0834450000_CGRGRE_41459_15488_18176.wav,2.688,87314,THEY WALLA BURDE AN GLASS AT A COW
IISc_VaaniProject_M_CG_Raigarh_Lalu50866_0423280000_BHECHBR_358394_7434_10122.wav,2.688,87314,BUT A RIDILALE CLU AT DISATOANAE
IISc_VaaniProject_M_CG_Raigarh_Kund7766013_1038350000_BHGGGY_364058_20640_23328.wav,2.688,87314,E DIWALERU LALCALACEHEN
IISc_VaaniProject_M_CG_Raigarh_Chha01174_1851060000_UPVNTNT_168534_13331_16019.wav,2.688,87314,OON PER FOR THE HE ON TATOME
IISc_VaaniProject_M_CG_Raigarh_Bhee10509_1805020000_TGNLSC_15238_4590_7278.wav,2.688,87314,E APPY UNIVER SKIFOR DOMNA NE WOOD BUT
IISc_VaaniProject_M_CG_Raigarh_Arju67347_1329070000_KTDKAMT_33307_758_3446.wav,2.688,87314,E A HAPAI PAHAR DE CI DE DA HE
IISc_VaaniProject_M_CG_Raigarh_Khus63053_0607390000_CGRGLA_190684_11669_14357.wav,2.688,87314,I'LL BE WORTH COOTINA THAT I SES A LAVA WAY
IISc_VaaniProject_M_CG_Raigarh_Rukm74632_0641250000_JKJGY_131506_14720_17408.wav,2.688,87314,GOOD SIPEE ARTCUCELO RIN
IISc_VaaniProject_M_CG_Raigarh_Pari40499_0547560000_CGRGBO_195950_677_3365.wav,2.688,87314,EGONNY HOMAN LOVE FONNY DECALLED HOGGE
IISc_VaaniProject_M_CG_Raigarh_Ragy86829_0838190000_CGKDBO_280051_19378_22066.wav,2.688,87314,VERIS PICKO SAMAN JOHABL RACAWA
IISc_VaaniProject_M_CG_Raigarh_Raje71295_1504290000_UPHAMP_372979_11375_14063.wav,2.688,87314,DI LODGAHA SHOULD YE SEE OH
IISc_VaaniProject_M_CG_Raigarh_Kumk26926_1142130000_BHGGAT_363425_4405_7093.wav,2.688,87314,TDE LILE KAY MYN TE LELE GIA
IISc_VaaniProject_M_CG_Raigarh_Kund7766013_1024550000_CGRGEV_141347_14144_16832.wav,2.688,87314,THE PITUREPORGAUBIGNICOLETEHEN
IISc_VaaniProject_M_CG_Raigarh_Resh58958_1153370000_CGRGFA_192901_683_3371.wav,2.688,87314,CITRMAIN FACTRILICA THEATR HEHAN
IISc_VaaniProject_M_CG_Raigarh_Ariy04402_0542320000_CGBTHEC_195158_13024_15712.wav,2.688,87314,YOU SEE A TE MANQUIG BIPORDECRER
IISc_VaaniProject_M_CG_Raigarh_Kund99900_0716540000_CGRGNAP_39453_13677_16365.wav,2.688,87314,ORAGE EXCED BONAGOUAR
IISc_VaaniProject_M_CG_Raigarh_Kund99900_0644240000_CGRGFR_206691_13622_16310.wav,2.688,87314,THE DICOSAMNE IF FEAR TO GIT OU WAY
IISc_VaaniProject_M_CG_Raigarh_Dhee65218_1415280000_CGRGLK_63223_19082_21770.wav,2.688,87314,DARIGMARI A RUTIHASAVUI
IISc_VaaniProject_M_CG_Raigarh_Dine80878_1105360000_CGRGFA_186375_6634_9322.wav,2.688,87314,ESI MAM WASIN ME AWART GODGA
IISc_VaaniProject_M_CG_Raigarh_bhum15560_0847170000_WBN24PLK_35378_3778_6466.wav,2.688,87314,IS MADEMA THOUGH BUT SHE HAD JO
IISc_VaaniProject_M_CG_Raigarh_Jave73456_1056210000_CGRGFA_186372_5890_8578.wav,2.688,87314,R QUEFACT DE PACT  BODBLY FACT DE
IISc_VaaniProject_M_CG_Raigarh_Raji66664_0612490000_MRAFE_207068_18348_21036.wav,2.688,87314,OLD DARKI CUSA DIEH WERE HIM MALASTE
IISc_VaaniProject_M_CG_Raigarh_Dhee65218_1400240000_CGRGCG_173940_8714_11402.wav,2.688,87314,CHUT ME LUXY ABOUT THE LAGA MEHEE
IISc_VaaniProject_M_CG_Raigarh_Anja65218_1537160000_KTDHWAS_157975_13824_16512.wav,2.688,87314,YE GARDEN BE LINKY TO BELBO HARD OHER
IISc_VaaniProject_M_CG_Raigarh_prak24455_0759130000_CGRGSR_189864_650_3338.wav,2.688,87314,EARFUL DIK SHOWDRUM GAIGIS KAN A MULE DA
IISc_VaaniProject_M_MH_Nagpur_49438726_1115450000_MRNWAF_19229_18432_21120.wav,2.688,87314,TUG ME TUNGLANHE TIK GINY TIG
IISc_VaaniProject_M_MH_Nagpur_80046648_0303220000_UPVNFLM_1201_17354_20042.wav,2.688,87314,TEA BEING O COL MOTIIC FUL BATHE
IISc_VaaniProject_M_MH_Nagpur_Munn34841_1856200000_MRNGOB_49842_11498_14186.wav,2.688,87314,RESCET BIN QUINT DOBL FOR NUMBER TOO
IISc_VaaniProject_M_MH_Nagpur_385982348_0948110000_MRNBK_267684_1237_3925.wav,2.688,87314,THE AGITRATE BANK OF MATA STRITCHIN BANKICHI
IISc_VaaniProject_M_MH_Nagpur_73235910_1044340000_MRNCH_278485_10133_12821.wav,2.688,87314,DE COMPONON DELE LIE PARTAVAROTA
IISc_VaaniProject_M_MH_Nagpur_Nite71921_0856110000_MRNGT_32155_1973_4661.wav,2.688,87314,E COMBANIEDAMO DE PETRIEANI
IISc_VaaniProject_M_MH_Nagpur_69095018_0923050000_APCTCH_82434_1557_4245.wav,2.688,87314,SUTERS YO GRATO COOK SARI LOOKAS AMAS A LELE HE
IISc_VaaniProject_M_MH_Nagpur_59581224_0536150000_MRDBIS_298865_5290_7978.wav,2.688,87314,THE EQUUNTE GREAV OPINION ON WITH THE NOTS OF THE
IISc_VaaniProject_M_MH_Nagpur_54095817_0617160000_BHARBU_352083_2144_4832.wav,2.688,87314,HE TAKE BOSA HEANI TO TALAVAHI
IISc_VaaniProject_M_MH_Nagpur_Radh67743_1431420000_MRNINA_257562_5546_8234.wav,2.688,87314,O WEMEN THE YEAR COT KIPPLING WITH BEDY
IISc_VaaniProject_M_MH_Nagpur_Rash77646_0758540000_BHFO_134910_11797_14485.wav,2.688,87314,NOR HAD NOT A DIFICULT OF ELINY DISO
IISc_VaaniProject_M_MH_Nagpur_Pran07113_0723160000_MRNPL_257668_9877_12565.wav,2.688,87314,BEARD HER WELCOME FOUND HER
IISc_VaaniProject_M_MH_Nagpur_Devk52200_1110060000_CGBMEV_192613_13056_15744.wav,2.688,87314,GON IF UNCLE AR I
IISc_VaaniProject_M_MH_Nagpur_Devk52200_1104410000_APVDA_74648_12458_15146.wav,2.688,87314,ABI BUT CHAIEHER OR MA
IISc_VaaniProject_M_MH_Nagpur_Ravi88796_1400260000_BHGGFE_150328_3360_6048.wav,2.688,87314,AL FOR OW TEN YO COD EVER E TILL
IISc_VaaniProject_M_MH_Nagpur_37458486_1810490000_MRNCO_53035_960_3648.wav,2.688,87314,POCATRAVOTI CIRALITO GATLAI
IISc_VaaniProject_M_MH_Nagpur_99357721_1222040000_APVDAF_74649_7786_10474.wav,2.688,87314,OS MIY TAN SKIKE WAS THEE
IISc_VaaniProject_M_MH_Nagpur_Mani05119_0805070000_BHJHBA_9400_11626_14314.wav,2.688,87314,GILIN UBNICOFIT TO ATTE
IISc_VaaniProject_M_MH_Nagpur_29313538_0433210000_TGKGY_20328_22656_25344.wav,2.688,87314,AND NEEDED SHE COULDN'T SOUND AS I DIDN'T SLERY
IISc_VaaniProject_M_MH_Nagpur_88764806_0618450000_BHVSFA_338525_3882_6570.wav,2.688,87314,HAN DEFECTED TO TITRA I THE APANBACA POPI
IISc_VaaniProject_M_MH_Nagpur_69005379_1108300000_MRNOTHER_294717_1024_3712.wav,2.688,87314,HIS FINE CARCO N MISOT AGOT A MI OF BRUCHAI
IISc_VaaniProject_M_MH_Nagpur_Asho27660_1409340000_MRNSW_83736_18560_21248.wav,2.688,87314,LUST YKECK T MOSS LIG I EC TO DON E
IISc_VaaniProject_M_MH_Nagpur_Akas27093_1336190000_UPVNSP_41970_10581_13269.wav,2.688,87314,ANDAM ME DEVURU MA CARETE ODI
IISc_VaaniProject_M_MH_Nagpur_788197575_1413270000_MRNFR_30458_20106_22794.wav,2.688,87314,WHO WENT TO PLUD LAT TE ON DOWFOTIN NIGHT THE TON RE
IISc_VaaniProject_M_MH_Nagpur_56369289_0247120000_BHGGBC_363551_821_3509.wav,2.688,87314,MORDEBLESTAVALIR FROM RALEHAETE
IISc_VaaniProject_M_MH_Nagpur_65086668_1138470000_MRNMO_53007_5952_8640.wav,2.688,87314,ROPAT IMN GIPAKI TI TAN TICIBONOLILA
IISc_VaaniProject_M_MH_Nagpur_75127335_0621280000_MRNLK_27658_4874_7562.wav,2.688,87314,IOGIC RODCOONOR TWO NOTARATO MIT
IISc_VaaniProject_M_MH_Nagpur_19218667_1326510000_MRNSK_73991_17280_19968.wav,2.688,87314,I AIN COULD A GALL HIM OUT OF HORT GAD LETTY AND HIM
IISc_VaaniProject_M_MH_Nagpur_79536863_1642450000_MRNGT_47630_15722_18410.wav,2.688,87314,A AT I MEAN MY FEER HAT AN IN CON IY TA
IISc_VaaniProject_M_MH_Nagpur_Devk52200_1028180000_UPHCO_373068_1429_4117.wav,2.688,87314,YOU HAPPER BE INKA CAN TI RA
IISc_VaaniProject_M_MH_Nagpur_27579129_1210110000_BHGJLK_169539_20533_23221.wav,2.688,87314,AND HE SEIMEN CALAGE DE SUNIETA
IISc_VaaniProject_M_MH_Nagpur_76116102_0932430000_MRNGA_30582_7200_9888.wav,2.688,87314,LUCKILY LUCKILY FOR THUS LAS ERICA HE
IISc_VaaniProject_M_MH_Nagpur_Doll16756_0651140000_BHJMBUPS_214593_896_3584.wav,2.688,87314,IAMA LORD TUMBLE DUNKEY
IISc_VaaniProject_M_MH_Nagpur_81536975_1205290000_MRNOTHER_267653_5525_8213.wav,2.688,87314,EKABOSWAL  ANBILY LIE EABASUL
IISc_VaaniProject_M_MH_Nagpur_888170245_1405210000_MRNSP_73617_10677_13365.wav,2.688,87314,E CAL JAGOBIN DID AFON TE NEA IT HAD BEEN T
IISc_VaaniProject_M_MH_Nagpur_73260569_0942450000_CGKDTES_8800_8928_11616.wav,2.688,87314,EGOD PEME MOTELS OR CAPLAS
